City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
152,kavieng,-2.5744,150.7967,27.55000000000001,82,100,4.62,PG,1718049415
153,talnakh,69.4865,88.3972,6.1299999999999955,91,16,3.41,RU,1718049305
154,harstad,68.799,16.5293,14.560000000000002,66,97,2.68,NO,1718049415
155,brisas de zicatela,15.8369,-97.0419,30.920000000000016,64,100,5.32,MX,1718049416
156,olonkinbyen,70.9221,-8.7187,-1.4599999999999795,92,93,6.92,SJ,1718049416
157,mongo,12.1844,18.693,28.329999999999984,54,51,1.87,TD,1718049416
158,saipan,15.1355,145.701,27.29000000000002,89,20,5.14,MP,1718049417
159,petropavlovsk-kamchatsky,53.0452,158.6483,10.70999999999998,86,0,4.47,RU,1718049417
160,atafu village,-8.5421,-172.5159,28.569999999999993,75,37,6.64,TK,1718049417
161,abak,4.9797,7.7917,24.829999999999984,91,94,2.44,NG,1718049417
162,fale old settlement,-9.3852,-171.2468,28.860000000000014,75,22,7.1,TK,1718049418
163,bardsir,29.9227,56.5743,21.44999999999999,15,0,0.32,IR,1718049418
164,caleta de carquin,-11.0925,-77.6267,20.069999999999993,74,69,4.92,PE,1718049418
165,lycksele,64.5954,18.6735,9.829999999999984,93,20,0.51,SE,1718049418
166,sinabang,2.4803,96.3801,26.379999999999995,85,97,1.61,ID,1718049419
167,sao gabriel da cachoeira,-0.1303,-67.0892,25.79000000000002,89,40,5.66,BR,1718049419
168,outokumpu,62.7269,29.0159,13.839999999999975,93,94,3.56,FI,1718049419
169,qaqortoq,60.7167,-46.0333,8.949999999999989,73,100,5.06,GL,1718049420
170,iglesias,39.3114,8.535,22.579999999999984,83,27,1.97,IT,1718049420
171,lebu,-37.6167,-73.65,12.54000000000002,91,100,11.63,CL,1718049420
172,lucapa,-8.4192,20.7447,19.139999999999986,35,23,1.71,AO,1718049420
173,stanley,54.868,-1.6985,8.069999999999993,90,20,2.06,GB,1718049421
174,xinzhuang,39.0203,117.3239,22.910000000000025,83,6,2.0,CN,1718049421
175,anadyr,64.75,177.4833,7.180000000000007,70,75,3.0,RU,1718049422
176,hamilton,39.1834,-84.5333,19.129999999999995,63,100,7.72,US,1718049265
177,alavus,62.5833,23.6167,9.850000000000023,79,54,3.68,FI,1718049293
178,amurzet,47.6967,131.0981,14.860000000000014,93,100,2.17,RU,1718049423
179,al majaridah,19.1236,41.9111,33.73000000000002,45,0,1.35,SA,1718049423
180,vorgashor,67.5833,63.95,2.009999999999991,96,100,2.54,RU,1718049423
181,port lincoln,-34.7333,135.8667,16.25,86,100,8.31,AU,1718049423
182,hithadhoo,-0.6,73.0833,28.350000000000023,70,100,2.53,MV,1718049424
183,leo,11.1,-2.1,31.310000000000002,45,72,0.48,BF,1718049424
184,oltinko'l,40.8011,72.1634,26.05000000000001,34,5,3.61,UZ,1718049424
185,bonthe,7.5264,-12.505,26.480000000000018,85,100,3.93,SL,1718049425
186,kloulklubed,7.0419,134.2556,28.670000000000016,73,100,1.94,PW,1718049425
187,port elizabeth,-33.918,25.5701,17.730000000000018,94,0,0.51,ZA,1718049425
188,tateyama,34.9833,139.8667,20.00999999999999,83,0,1.26,JP,1718049425
189,hengchun,22.0042,120.7439,28.04000000000002,84,68,5.36,TW,1718049426
190,castillos,-34.1667,-53.8333,13.860000000000014,88,54,2.14,UY,1718049426
191,malabrigo,-29.3464,-59.9696,24.75999999999999,61,4,4.3,AR,1718049426
192,selfoss,63.9331,-20.9971,14.920000000000016,58,100,3.22,IS,1718049427
193,cockburn town,21.4612,-71.1419,27.819999999999993,85,100,6.44,TC,1718049301
194,whitby,54.4877,-0.615,9.899999999999977,87,99,2.24,GB,1718049428
195,antonio enes,-16.2325,39.9086,21.339999999999975,78,56,4.62,MZ,1718049428
196,sokoni,-6.4333,39.55,26.819999999999993,70,46,7.84,TZ,1718049428
197,tual,-5.6667,132.75,26.75999999999999,84,100,9.99,ID,1718049429
198,mont-laurier,46.5501,-75.4993,9.689999999999998,93,100,3.27,CA,1718049384
199,port saint john's,-31.6229,29.5448,16.920000000000016,62,0,3.79,ZA,1718049429
200,sao felix do xingu,-6.6447,-51.995,33.110000000000014,41,19,2.01,BR,1718049429
201,ierapetra,35.01,25.7353,26.089999999999975,66,0,0.89,GR,1718049430
202,thunder bay,48.4001,-89.3168,20.889999999999986,30,0,1.54,CA,1718049233
203,lorengau,-2.0226,147.2712,27.50999999999999,83,96,3.25,PG,1718049430
204,magaramkent,41.6159,48.348,17.579999999999984,80,70,3.14,RU,1718049431
205,marquette,46.5333,-87.6335,18.370000000000005,47,2,2.68,US,1718049431
206,howrah,22.5892,88.3103,30.899999999999977,84,40,5.66,IN,1718049431
207,khilok,51.3674,110.4676,9.129999999999995,96,11,1.09,RU,1718049432
208,remire-montjoly,4.9167,-52.2667,27.920000000000016,89,75,2.06,GF,1718049432
209,mariental,-24.6333,17.9667,16.600000000000023,42,6,8.26,NA,1718049432
210,soufriere,13.8562,-61.0566,30.70999999999998,82,40,10.29,LC,1718049433
211,fort bragg,35.139,-79.006,29.29000000000002,42,0,3.6,US,1718049184
212,portland,45.5234,-122.6762,23.850000000000023,49,8,0.89,US,1718049212
213,palmas,-10.2128,-48.3603,32.829999999999984,38,20,2.57,BR,1718049284
214,san mateo del mar,16.2,-95.0,29.629999999999995,74,30,4.95,MX,1718049434
215,qashar,53.3906,62.9297,15.779999999999973,81,41,4.03,KZ,1718049434
216,nizhnevartovsk,60.9344,76.5531,13.910000000000025,58,0,2.0,RU,1718049325
217,lae,-6.7221,146.9847,22.610000000000014,84,28,2.55,PG,1718049435
218,vila velha,-20.3297,-40.2925,26.870000000000005,65,0,6.17,BR,1718049288
219,chernomorskoye,45.5039,32.6997,21.310000000000002,75,31,4.5,UA,1718049435
220,weihai,37.5017,122.1136,18.75999999999999,84,14,5.62,CN,1718049436
221,barth,54.3635,12.7249,11.009999999999991,88,100,3.76,DE,1718049436
222,pul-e khumri,35.9446,68.7151,27.139999999999986,22,0,1.61,AF,1718049436
223,trincomalee,8.5711,81.2335,27.879999999999995,77,100,10.41,LK,1718049437
224,tshikapa,-6.4167,20.8,22.19999999999999,30,100,1.43,CD,1718049437
225,miri,4.4148,114.0089,26.980000000000018,94,40,0.0,MY,1718049437
226,natal,-5.795,-35.2094,28.019999999999982,65,20,7.72,BR,1718049437
227,al bawiti,28.3492,28.8659,28.610000000000014,23,0,2.64,EG,1718049438
228,coahuayana de hidalgo,18.7,-103.6583,32.19,50,55,3.85,MX,1718049438
229,halifax,44.6453,-63.5724,20.730000000000018,70,20,9.26,CA,1718049406
230,santa terezinha,-29.9002,-50.0904,18.19999999999999,94,6,5.35,BR,1718049439
231,ascension,30.2169,-90.9001,35.51999999999998,55,0,0.0,US,1718049439
232,kirakira,-10.4544,161.9205,25.19999999999999,81,100,2.63,SB,1718049439
233,enewetak,11.3474,162.3373,27.980000000000018,83,85,7.77,MH,1718049439
234,san fernando de monte cristi,19.8667,-71.65,29.69999999999999,70,100,6.35,DO,1718049440
235,pont rouge,48.8833,-72.0825,23.060000000000002,73,100,3.78,CA,1718049440
236,sosua,19.7667,-70.5167,33.889999999999986,62,40,6.69,DO,1718049440
237,alofi,-19.0595,-169.9187,23.839999999999975,69,63,3.09,NU,1718049441
238,qamdo,31.1667,97.2333,8.5,72,99,2.52,CN,1718049441
239,saint-paul,-21.0096,55.2707,22.94999999999999,78,58,0.67,RE,1718049441
240,geraldton,-28.7667,114.6,16.129999999999995,94,100,4.12,AU,1718049441
241,leava,-14.3,-178.1667,27.30000000000001,75,59,7.22,WF,1718049442
242,zhangatas,43.5667,69.75,24.560000000000002,30,51,1.68,KZ,1718049442
243,mangai,-4.05,19.5333,21.920000000000016,46,9,0.79,CD,1718049442
244,mhamid,29.82,-5.72,31.910000000000025,10,0,10.5,MA,1718049443
245,kingscliff,-28.2667,153.5667,9.79000000000002,81,0,0.51,AU,1718049443
246,waiuku,-37.25,174.75,14.480000000000018,92,100,1.99,NZ,1718049443
247,itoman,26.1247,127.6694,25.120000000000005,94,75,9.26,JP,1718049444
248,hirara,24.8,125.2833,27.05000000000001,94,99,8.23,JP,1718049444
249,barclayville,4.6797,-8.2339,24.69999999999999,91,91,2.9,LR,1718049444
250,amursk,50.2261,136.8994,7.670000000000016,92,45,4.28,RU,1718049444
251,tazacorte,28.629,-17.9293,21.439999999999998,86,75,6.69,ES,1718049445
252,kiunga,-6.1219,141.2906,23.50999999999999,98,100,1.08,PG,1718049445
253,sibiti,-3.6819,13.3499,21.80000000000001,70,57,0.76,CG,1718049445
254,praia da vitoria,38.7333,-27.0667,21.430000000000007,73,20,3.66,PT,1718049446
255,santiago del estero,-27.7951,-64.2615,24.439999999999998,43,1,2.61,AR,1718049257
256,macapa,0.0389,-51.0664,30.889999999999986,66,40,3.6,BR,1718049213
257,walvis bay,-22.9575,14.5053,14.949999999999989,68,1,0.71,NA,1718049446
258,battambang,13.1027,103.1982,25.149999999999977,87,100,2.39,KH,1718049447
259,kenai,60.5544,-151.2583,18.24000000000001,47,100,6.17,US,1718049177
260,springs,-26.25,28.4,8.060000000000002,36,0,1.92,ZA,1718049447
261,xilin hot,43.9667,116.0333,15.339999999999975,62,64,1.35,CN,1718049448
262,codrington,-38.2667,141.9667,13.949999999999989,74,100,10.31,AU,1718049448
263,vadso,70.0744,29.7487,5.389999999999986,100,100,9.26,NO,1718049448
264,kerikeri,-35.2268,173.9474,11.519999999999982,94,74,0.89,NZ,1718049449
265,sandnessjoen,66.0217,12.6316,9.189999999999998,93,75,5.66,NO,1718049449
266,chilecito,-29.1619,-67.4974,18.910000000000025,37,0,2.95,AR,1718049204
267,hampton bays,40.869,-72.5176,23.939999999999998,54,40,3.6,US,1718049205
268,illizi,26.4833,8.4667,38.79000000000002,8,1,5.61,DZ,1718049450
269,carnarvon,-24.8667,113.6333,20.05000000000001,68,77,4.86,AU,1718049450
270,vorkuta,67.5,64.0,2.180000000000007,96,100,1.79,RU,1718049450
271,selenice,40.5306,19.6358,22.74000000000001,40,0,3.44,AL,1718049451
272,crane,31.3974,-102.3501,30.889999999999986,39,0,0.7,US,1718049451
273,tsiombe,-25.3,45.4833,18.25999999999999,71,19,6.67,MG,1718049451
274,san patricio,28.017,-97.5169,34.81999999999999,45,93,6.66,US,1718049451
275,abhar,36.1468,49.218,15.149999999999977,78,100,0.57,IR,1718049452
276,parabel',58.6978,81.4825,12.629999999999995,83,54,1.34,RU,1718049452
277,kudahuvadhoo,2.6708,72.8944,28.370000000000005,76,32,5.65,MV,1718049452
278,glace bay,46.1969,-59.957,21.089999999999975,69,75,4.63,CA,1718049453
279,urangan,-25.3,152.9,11.680000000000007,74,0,2.68,AU,1718049453
280,greymouth,-42.4667,171.2,9.009999999999991,84,100,5.39,NZ,1718049453
281,barrouallie,13.2333,-61.2667,26.670000000000016,76,9,7.11,VC,1718049454
282,novodvinsk,64.4165,40.8122,11.759999999999991,86,93,1.86,RU,1718049301
283,yigo village,13.5361,144.8886,27.060000000000002,91,75,4.63,GU,1718049455
284,neyriz,29.1988,54.3278,26.319999999999993,12,0,2.0,IR,1718049455
285,horta,38.5333,-28.6333,20.69999999999999,79,40,4.02,PT,1718049455
286,altai,46.3722,96.2583,12.879999999999995,46,10,1.03,MN,1718049455
287,acapulco de juarez,16.8634,-99.8901,27.610000000000014,65,91,6.93,MX,1718049456
288,northam,51.0333,-4.2167,13.449999999999989,68,2,5.9,GB,1718049456
289,amga,60.8953,131.9608,12.100000000000023,80,71,2.14,RU,1718049456
290,la'ie,21.6477,-157.9253,27.879999999999995,70,7,4.47,US,1718049457
291,klyuchi,52.2667,79.1667,18.910000000000025,86,81,4.03,RU,1718049457
292,cuajinicuilapa,16.4667,-98.4167,33.64999999999998,46,14,5.75,MX,1718049457
293,gardnerville ranchos,38.8882,-119.7413,29.70999999999998,31,0,3.09,US,1718049458
294,moranbah,-22.0016,148.0466,10.670000000000016,50,5,4.16,AU,1718049458
295,okhotsk,59.3833,143.3,7.009999999999991,81,100,1.02,RU,1718049458
296,guerrero negro,27.9769,-114.0611,21.24000000000001,57,94,6.67,MX,1718049459
297,borba,-4.3878,-59.5939,28.379999999999995,76,100,1.76,BR,1718049459
298,crucecita,-28.95,-58.9833,26.350000000000023,56,3,1.75,AR,1718049459
299,acarau,-2.8856,-40.12,27.230000000000018,79,51,5.6,BR,1718049459
300,bereznik,62.8551,42.7072,11.25,94,100,2.19,RU,1718049460
301,bikenibeu village,1.3673,173.1241,27.879999999999995,89,40,1.54,KI,1718049460
302,mahanje,-9.9333,35.3333,15.620000000000005,76,75,1.45,TZ,1718049461
303,anna regina,7.2644,-58.5077,28.610000000000014,74,100,4.01,GY,1718049461
304,al mijlad,11.0333,27.7333,33.170000000000016,39,37,0.91,SD,1718049461
305,ciudad lazaro cardenas,17.9583,-102.2,29.089999999999975,63,87,6.91,MX,1718049182
306,sumbawa besar,-8.5,117.4333,22.50999999999999,92,46,1.24,ID,1718049462
307,arboletes,8.8505,-76.4269,29.29000000000002,76,98,3.16,CO,1718049462
